issu,act,ctxt,key,summ,area,date
Constitutional development,,Council Question,44853,"Hon Albert HO raised a question on ""Legislative Council Functional Constituencies"".  [<a href=""http://www.legco.gov.hk/yr09-10/english/counmtg/hansard/cm0428-translate-e.pdf"" target=""_blank"">Hansard</a> ""page 70""]",Constitutional Affairs,28.4.10
Constitutional development,,Subcommittee to study discrimination on the ground of sexual orientation,44854,"The Subcommittee discussed the method for selecting the Chief Executive in 2012. [<a href=""http://www.legco.gov.hk/yr09-10/english/hc/sub_com/hs52/papers/hs520503cb2-1422-1-e.pdf"" target=""_blank"">Order of Study</a>]
[<a href=""http://www.legco.gov.hk/yr09-10/english/hc/sub_com/hs52/papers/hs520503cb2-1430-1-e.pdf"" target=""_blank"">Paper 1</a>]
[<a href=""http://www.legco.gov.hk/yr09-10/english/hc/sub_com/hs52/papers/hs520511cb2-1502-1-e.pdf"" target=""_blank"">Paper 2</a>]
[<a href=""http://www.legco.gov.hk/yr09-10/english/hc/sub_com/hs52/papers/hs520518cb2-1555-1-e.pdf"" target=""_blank"">Paper 3</a>]",Constitutional Affairs,3
Constitutional development,,Subcommittee to study discrimination on the ground of sexual orientation,44855,The Subcommittee received views from deputations.,Constitutional Affairs,22
Constitutional development,,Council Question,44856,"Hon Audrey EU raised a question on ""Functional Constituency Elections"".  [<a href=""http://www.legco.gov.hk/yr09-10/english/counmtg/hansard/cm0526-translate-e.pdf"" target=""_blank"">Hansard</a> ""page 54""]",Constitutional Affairs,26.5.10
Constitutional development,,Subcommittee to study discrimination on the ground of sexual orientation,44857,"The Subcommittee discussed the method for selecting the Chief Executive in 2012 and the method for forming LegCo in 2012. [<a href=""http://www.legco.gov.hk/yr09-10/english/hc/sub_com/hs52/papers/hs520531cb2-1652-1-e.pdf"" target=""_blank"">Paper 1</a>]
[<a href=""http://www.legco.gov.hk/yr09-10/english/hc/sub_com/hs52/papers/hs520518cb2-1577-1-e.pdf"" target=""_blank"">Paper 2</a>]
[<a href=""http://www.legco.gov.hk/yr09-10/english/sec/library/0910fs25-e.pdf"" target=""_blank"">Fact sheet prepared by the Secretariat</a>]
[<a href=""http://www.legco.gov.hk/yr09-10/english/hc/sub_com/hs52/papers/hs520531cb2-1652-2-e.pdf"" target=""_blank"">Information paper prepared by the Secretariat</a>]",Constitutional Affairs,31.5.10
Constitutional development,,Subcommittee to study discrimination on the ground of sexual orientation,44858,"The Subcommittee discussed the universal suffrage for the Chief Executive and the Legislative Council and the legislative process and timetable. [<a href=""http://www.legco.gov.hk/yr09-10/english/hc/sub_com/hs52/papers/hs520603cb2-1705-1-e.pdf"" target=""_blank"">Paper 1</a>]
[<a href=""http://www.legco.gov.hk/yr09-10/english/hc/sub_com/hs52/papers/hs520603cb2-1705-2-e.pdf"" target=""_blank"">Paper 2</a>]",Constitutional Affairs,3.6.10
Constitutional development,,Council Question,44859,"Hon Albert HO raised a question on ""Methods for Selecting Chief Executive and for Forming Legislative Council in 2012"".  [<a href=""http://www.legco.gov.hk/yr09-10/english/counmtg/hansard/cm0609-translate-e.pdf"" target=""_blank"">Hansard</a> ""page 52""]",Constitutional Affairs,9.6.10
Constitutional development,,Council Motion,44860,"Hon Ronny TONG moved a motion on ""Constitutional Reform"" for debate in the Council.  The motion was negatived.  [<a href=""http://www.legco.gov.hk/yr09-10/english/counmtg/hansard/cm0609-translate-e.pdf"" target=""_blank"">Hansard</a> ""page 181""]",Constitutional Affairs,9.6.10
Constitutional development,,House Committee,44861,"The Subcommittee made a report to the House Committee. [<a href=""http://www.legco.gov.hk/yr09-10/english/hc/papers/hc0611cb2-1753-e.pdf"" target=""_blank"">Report</a>]",Constitutional Affairs,11.6.10
Constitutional development,,Council Question,44862,"Hon Alan LEONG raised a question on ""Reform of Political System"".  [<a href=""http://www.legco.gov.hk/yr09-10/english/counmtg/hansard/cm0623-translate-e.pdf"" target=""_blank"">Hansard</a> ""page 11""]",Constitutional Affairs,23.6.10
Constitutional development,,Council Meeting,44863,"Secretary for Constitutional and Mainland Affairs moved a motion ""Amendment to the Method for the Selection of the Chief Executive"".  The motion was passed by a two-thirds majority at the Council meeting.  [<a href=""http://www.legco.gov.hk/yr09-10/english/counmtg/hansard/cm0624-translate-e.pdf"" target=""_blank"">Hansard</a> ""page 6""]",Constitutional Affairs,24.6.10
Constitutional development,,Council Meeting,44864,"Secretary for Constitutional and Mainland Affairs moved a motion ""Amendment to the Method for the Formation of the Legislative Council and its Voting Procedures"".  The motion was passed by a two-thirds majority at the Council meeting.  [<a href=""http://www.legco.gov.hk/yr09-10/english/counmtg/hansard/cm0625-translate-e.pdf"" target=""_blank"">Hansard</a> ""page 6""]",Constitutional Affairs,25.6.10
Constitutional development,,Press Release,44865,"CE gave consent to the draft amendments concerning the two electoral methods for 2012 on 29 June 2010 and submitted to NPCSC on 28 July 2010 the draft amendments to Annexes I and II to the Basic Law for approval.
<br /><br />On 28 August 2010, NPCSC approved and recorded the draft amendments to Annexes I and II to the Basic Law.
[<a href=""http://www.info.gov.hk/gia/general/201006/29/P201006290163.htm"" target=""_blank"">Press release</a>]",Constitutional Affairs,29.6.10
Constitutional development,,Council Question,44866,"Hon LEE Wing-tat raised a question on ""Follow-up Work to Passage of Motions to Amend Methods for Selection of
Chief Executive and for Forming Legislative Council in 2012"".  [<a href=""http://www.legco.gov.hk/yr09-10/english/counmtg/hansard/cm0714-translate-e.pdf"" target=""_blank"">Hansard</a> ""page 79""]",Constitutional Affairs,14.7.10
Constitutional development,,Constitutional Affairs Panel,44867,"The Panel discussed the methods for selecting the Chief Executive and electing the Legislative Council in 2012 : Main issues to be considered under local legislation. [<a href=""http://www.legco.gov.hk/yr09-10/english/panels/ca/papers/ca0719cb2-2071-1-e.pdf"" target=""_blank"">Paper</a>]
[<a href=""http://www.legco.gov.hk/yr09-10/english/panels/ca/papers/ca0719cb2-2071-2-e.pdf"" target=""_blank"">Background brief prepared by the Secretariat</a>]",Constitutional Affairs,19.7.10
Constitutional development,,Council Question,44868,"Hon Tanya CHAN raised a question on ""Electorate Base of Legislative Council Functional Constituencies"".  [<a href=""http://www.legco.gov.hk/yr10-11/english/counmtg/hansard/cm1020-translate-e.pdf"" target=""_blank"">Hansard</a> ""page 12""]",Constitutional Affairs,20.10.10
Constitutional development,,Constitutional Affairs Panel,44869,"The Panel discussed the arrangements regarding the Methods for Selecting the Chief Executive and for Forming the Legislative Council in 2012. [<a href=""http://www.legco.gov.hk/yr10-11/english/panels/ca/papers/ca1030cb2-150-1-e.pdf"" target=""_blank"">Paper</a>]
[<a href=""http://www.legco.gov.hk/yr10-11/english/panels/ca/papers/ca1030cb2-150-2-e.pdf"" target=""_blank"">Background brief prepared by the Secretariat</a>]",Constitutional Affairs,30.10.10
Constitutional development,,House Committee,44870,"The Chief Executive Election (Amendment) Bill 2010 and the Legislative Council (Amendment) Bill 2010 were introduced into LegCo on 10 December 2010.  The House Committee agreed to form a Bills Committee to study the two Bills.  The CE Election (Amendment) Bill 2010 sought to increase the number of seats for each EC sector to 300, allocate the additional seats among the EC subsectors and make changes in relation to DCs and Chinese medicine subsectors and other related matters. The LegCo (Amendment) Bill 2010 sought to enlarge LegCo by adding five geographical constituency seats and creating a new DC Functional Constituency (i.e. the DC (second) FC) of five seats and to make other changes related to LegCo elections.  
<br /><br />The Bills Committee held a total of 11 meetings and received views from 78 organizations and individuals.  The Bills Committee reported its deliberations to the House Committee on 18 February 2011.  The Bills Committee made a report to the Council on 2 March 2011.  The two bills were passed by LegCo on 3 March and 5 March 2011 respectively.
[<a href=""http://www.legco.gov.hk/yr10-11/english/bc/bc53/general/bc53.htm"" target=""_blank"">Meeting schedules</a>]
[<a href=""http://www.legco.gov.hk/yr10-11/english/hc/papers/hc0218cb2-1034-e.pdf"" target=""_blank"">Report</a>]",Constitutional Affairs,17.12.10
Constitutional development,,Council Motion,44871,"Hon LEUNG Kwok-hung moved a motion on ""Proposal on the Constitutional Reform in Hong Kong"" for debate in the Council.  The motion was negatived. [<a href=""http://www.legco.gov.hk/yr10-11/english/counmtg/hansard/cm0630-translate-e.pdf"" target=""_blank"">Hansard</a> ""page 168""]",Constitutional Affairs,30.6.11
Constitutional development,,Council Question,44872,"Hon Emily LAU raised a question on ""1 July March"".  [<a href=""http://www.legco.gov.hk/yr11-12/english/counmtg/hansard/cm0704-translate-e.pdf"" target=""_blank"">Hansard</a> ""page 76""]",Constitutional Affairs,4.7.12
Constitutional development,,Council Motion,44873,"Hon Ronny TONG moved a motion on ""Implementing Dual Universal Suffrage"" for debate in the Council.  The motion was negatived.  
[<a href=""http://www.legco.gov.hk/yr12-13/english/counmtg/hansard/cm0220-translate-e.pdf"" target=""_blank"">Hansard</a> ""page 202""]",Constitutional Affairs,20.2.13
Constitutional development,,Council Question,44874,"Hon James TO raised a question on ""Chief Executive Election in 2017"". [<a href=""http://www.legco.gov.hk/yr12-13/english/counmtg/hansard/cm0327-translate-e.pdf"" target=""_blank"">Hansard</a> ""page 7""]",Constitutional Affairs,27.3.13
Constitutional development,,Council Question,44875,"Hon Alan LEONG raised a question on ""Selection of Chief Executive and Election of Legislative Council by Universal Suffrage"".  [<a href=""http://www.legco.gov.hk/yr12-13/english/counmtg/hansard/cm0529-translate-e.pdf"" target=""_blank"">Hansard</a> ""page 29""]",Constitutional Affairs,29.5.13
Constitutional development,,Council Motion,44876,"Hon Alan LEONG moved a motion on ""Democratic procedures for the election of the Chief Executive by universal suffrage in 2017"" for debate in the Council.  The motion was negatived.  [<a href=""http://www.legco.gov.hk/yr12-13/english/counmtg/hansard/cm0529-translate-e.pdf"" target=""_blank"">Hansard</a> ""page 241""]",Constitutional Affairs,29.5.13
Constitutional development,,Council Question,44877,"Hon Emily LAU raised a question on ""Public Consultation on Constitutional Reform"".  [<a href=""http://www.legco.gov.hk/yr12-13/english/counmtg/hansard/cm0717-translate-e.pdf"" target=""_blank"">Hansard</a> ""page 69""]",Constitutional Affairs,17.7.13
Constitutional development,,Council Question,44878,"Hon Alan LEONG raised a question on ""Work of Task Force on Public Consultation in Relation to Constitutional Development"".  [<a href=""http://www.legco.gov.hk/yr13-14/english/counmtg/hansard/cm1030-translate-e.pdf"" target=""_blank"">Hansard</a> ""page 144""]",Constitutional Affairs,30.10.13
Constitutional development,,Council Meeting,44879,"CS made a statement in Council on the Consultation Document on Methods for Selecting the Chief Executive 2017 and for Forming the Legislative Council in 2016. [<a href=""http://www.legco.gov.hk/yr13-14/english/counmtg/hansard/cm1204-translate-e.pdf"" target=""_blank"">Hansard</a> ""page 200""]",Constitutional Affairs,4.12.13
Constitutional development,,Constitutional Affairs Panel,44880,"The Panel discussed the Consultation Document on Methods for Selecting the Chief Executive in 2017 and for Forming the Legislative Council in 2016.
[<a href=""http://www.legco.gov.hk/yr13-14/english/panels/ca/papers/ca1209-cdoc20131204-e.pdf"" target=""_blank"">Consultation Document</a>]
[<a href=""http://www.legco.gov.hk/yr13-14/english/panels/ca/papers/ca1209-statement20131204-e.pdf"" target=""_blank"">Statement by the Chief Secretary for Administration</a>]
[<a href=""http://www.legco.gov.hk/yr13-14/english/panels/ca/papers/ca1209cb2-451-1-e.pdf"" target=""_blank"">Paper</a>]
[<a href=""http://www.legco.gov.hk/yr13-14/english/panels/ca/papers/ca1209cb2-451-2-e.pdf"" target=""_blank"">Updated background brief prepared by the Secretariat</a>]",Constitutional Affairs,9.12.13
Constitutional development,,Constitutional Affairs Panel,44881,"The Panel received views from deputations on the Consultation Document on Methods for Selecting the Chief Executive in 2017 and for Forming the Legislative Council in 2016.
[<a href=""http://www.legco.gov.hk/yr13-14/english/panels/ca/papers/ca0111cb2-628-1-e.pdf"" target=""_blank"">Updated background brief prepared by the Secretariat</a>]",Constitutional Affairs,11.1.14
Constitutional development,,Council Question,44882,"Hon LAM Tai-fai raised a question on ""Constitutional Development"". [<a href=""http://www.legco.gov.hk/yr13-14/english/counmtg/hansard/cm0212-translate-e.pdf"" target=""_blank"">Hansard</a> ""page 57""]",Constitutional Affairs,12.2.14
Constitutional development,,Council Question,44883,"Hon LAM Tai-fai raised a question on ""Constitutional Development"".  [<a href=""http://www.legco.gov.hk/yr13-14/english/counmtg/hansard/cm0409-translate-e.pdf#nameddest=wrq15"" target=""_blank"">Hansard</a> ""page 65""]",Constitutional Affairs,9.4.14
Constitutional development,,Council Question,44884,"Dr Hon LAM Tai-fai raised a question on ""Occupy Central and Constitutional Development Proposals"".  [<a href=""http://www.legco.gov.hk/yr13-14/english/counmtg/hansard/cm0618-translate-e.pdf#nameddest=orq01"" target=""_blank"">Hansard</a> ""page 61""]",Constitutional Affairs,18.6.14
Constitutional development,,Council Question,44885,"Dr Hon KWOK Ka-ki raised a question on ""Government's Deployment Against Occupy Central"".  [<a href=""http://www.legco.gov.hk/yr13-14/english/counmtg/hansard/cm0618-translate-e.pdf#nameddest=orq03"" target=""_blank"">Hansard</a> ""page 87""]",Constitutional Affairs,18.6.14
Constitutional development,,Council Question,44886,"Hon Frederick FUNG raised a question on ""HKSAR Conducting Its Administrative Affairs on Its Own"".  [<a href=""http://www.legco.gov.hk/yr13-14/english/counmtg/hansard/cm0618-translate-e.pdf#nameddest=orq06"" target=""_blank"">Hansard</a> ""page 121""]",Constitutional Affairs,18.6.14
Constitutional development,,Council Question,44887,"Dr Hon Helena WONG raised a question on ""White Paper on ""The Practice of the 'One Country, Two Systems' Policy in
the Hong Kong Special Administrative Region"""".  [<a href=""http://www.legco.gov.hk/yr13-14/english/counmtg/hansard/cm0625-translate-e.pdf#nameddest=orq03"" target=""_blank"">Hansard</a> ""page 31""]",Constitutional Affairs,25.6.14
Constitutional development,,Council Question,44888,"Dr Hon LAM Tai-fai raised a question on ""Conduct of ""Popvote"" on 22 June 2014"".  [<a href=""http://www.legco.gov.hk/yr13-14/english/counmtg/hansard/cm0625-translate-e.pdf#nameddest=wrq21"" target=""_blank"">Hansard</a> ""page 166""]",Constitutional Affairs,25.6.14
Constitutional development,,House Committee,44889,"Chief Secretary for Administration made a statement at the House Committee on :
<br /><br /><table><tr><td valign=""top"">(a)</td><td valign=""top"">Report by the CE of HKSAR to NPCSC on whether there is a need to amend the methods for selecting the CE of HKSAR in 2017 and for forming the Leislative Council of HKSAR in 2016 (the CE Report); and
<br /><br /></td></tr><tr><td valign=""top"">(b)</td><td valign=""top"">the Report on the Public Consultation on the Methods for Selecting the CE in 2017 and for Forming the Legislative Council in 2016 (the Report on Public Consultation).
<br /><br /></td></tr></table>
[<a href=""http://www.legco.gov.hk/yr13-14/english/hc/papers/hc0715cb2-2066-1-e.pdf"" target=""_blank"">Statement by the Chief Secretary for Administration</a>]
[<a href=""http://www.legco.gov.hk/yr13-14/english/hc/papers/hc0715cb2-2043-e.pdf"" target=""_blank"">Background brief prepared by the Secretariat</a>]",Constitutional Affairs,15.7.14
Constitutional development,,Constitutional Affairs Panel,44890,"The Panel discussed the CE Report and the Report on Public Consultation.
[<a href=""http://www.legco.gov.hk/yr13-14/chinese/panels/ca/papers/ca0721-rpt201407-ec.pdf"" target=""_blank"">Report by CE of HKSAR to NPCSC on whether there is a need to amend the methods for selecting CE of HKSAR in 2017 and for forming the Legislative Council of HKSAR in 2016</a>]
[<a href=""http://www.legco.gov.hk/yr13-14/english/panels/ca/papers/ca0721-rpt201407a-e.pdf"" target=""_blank"">Report on Public Consultation on the Methods for Selecting the CE in 2017 and for Forming the Legislative Council in 2016</a>]
[<a href=""http://www.legco.gov.hk/yr13-14/english/panels/ca/papers/ca0721cb2-2054-1-e.pdf"" target=""_blank"">Press releases</a>]",Constitutional Affairs,21.7.14
Constitutional development,,Council Motion,60814,"Hon Emily LAU moved a motion on ""Political reform"" for debate in the Council.  The motion was carried. [<a href=""http://www.legco.gov.hk/yr99-00/english/counmtg/hansard/000112fe.pdf"" target=""_blank"">Hansard</a> ""page 93""]",Constitutional Affairs,12.1.00
Constitutional development,,Council Meeting,60815,"The Chief Executive (CE) made a statement on the executive-legislature relationship at the Question and Answer Session held in the Council. [<a href=""http://www.legco.gov.hk/yr99-00/english/counmtg/hansard/000113fe.pdf"" target=""_blank"">Hansard</a> ""page 7""]",Constitutional Affairs,13.1.00
Constitutional development,,Constitutional Affairs Panel,60816,"The Panel discussed how to follow up on Hon Emily LAU's motion passed by the Council on 12.1.00, and made the following decisions -
<table>
<tr><td valign=""top"">&bull;&nbsp;</td><td valign=""top"">The Panel would conduct a public consultation on the development of the Hong Kong Special Administrative Region's (HKSAR) political system and present a report to the Council;
</td></tr><tr><td valign=""top"">&bull;&nbsp;</td><td valign=""top"">The Research and Library Services Division (RLSD) of the LegCo Secretariat would conduct a research study on systems of government in some foreign countries; and
</td></tr><tr><td valign=""top"">&bull;&nbsp;</td><td valign=""top"">A motion debate on the subject would be held before the end of the current legislative session.</td></tr></table>",Constitutional Affairs,17.1.00
Constitutional development,,Constitutional Affairs Panel,60817,"The Panel met with academics and deputations, and considered written submissions on the development of HKSAR's political system.
[<a href=""http://www.legco.gov.hk/yr99-00/english/panels/ca/minutes/ca210200.pdf"" target=""_blank"">Minutes of meeting on 21.2.00</a>] 
[<a href=""http://www.legco.gov.hk/yr99-00/english/panels/ca/minutes/ca040300.pdf"" target=""_blank"">Minutes of meeting on 4.3.00</a>] 
[<a href=""http://www.legco.gov.hk/yr99-00/english/panels/ca/minutes/ca200300.pdf"" target=""_blank"">Minutes of meeting on 20.3.00</a>] 
[<a href=""http://www.legco.gov.hk/yr99-00/english/panels/ca/minutes/ca010400.pdf"" target=""_blank"">Minutes of meeting on 1.4.00</a>] 
[<a href=""http://www.legco.gov.hk/yr99-00/english/panels/ca/minutes/ca080400.pdf"" target=""_blank"">Minutes of meeting on 8.4.00</a>] 
[<a href=""http://www.legco.gov.hk/yr99-00/english/panels/ca/minutes/ca170400.pdf"" target=""_blank"">Minutes of meeting on 17.4.00</a>] 
[<a href=""http://www.legco.gov.hk/yr99-00/english/panels/ca/minutes/ca080500.pdf"" target=""_blank"">Minutes of meeting on 8.5.00</a>] 
<br /><br />The Panel also considered the research reports prepared by RLSD on the system of government in overseas countries.
[<a href=""http://www.legco.gov.hk/yr99-00/english/panels/ca/papers/990rp08.pdf"" target=""_blank"">Report on France</a>] 
[<a href=""http://www.legco.gov.hk/yr99-00/english/panels/ca/papers/990rp05.pdf"" target=""_blank"">Report on Germany</a>]  
[<a href=""http://www.legco.gov.hk/yr99-00/english/panels/ca/papers/990rp07.pdf"" target=""_blank"">Report on Japan</a>]  
[<a href=""http://www.legco.gov.hk/yr99-00/english/panels/ca/papers/990rp04.pdf"" target=""_blank"">Report on New Zealand</a>] 
[<a href=""http://www.legco.gov.hk/yr99-00/english/panels/ca/papers/990rp03.pdf"" target=""_blank"">Report on Singapore</a>] 
[<a href=""http://www.legco.gov.hk/yr99-00/english/panels/ca/papers/990rp06.pdf"" target=""_blank"">Report on United Kingdom</a>] 
[<a href=""http://www.legco.gov.hk/yr99-00/english/panels/ca/papers/990rp09.pdf"" target=""_blank"">Report on United States</a>] 
[<a href=""http://www.legco.gov.hk/yr99-00/english/panels/ca/papers/990rp10.pdf"" target=""_blank"">Overall comparison table of seven countries</a>] 
<br /><br />The Panel prepared the ""Report on the Development of the Political System of the Hong Kong Special Administrative Region"". [<a href=""http://www.legco.gov.hk/yr99-00/english/panels/ca/reports/ca-rep_1.pdf"" target=""_blank"">Report</a>]",Constitutional Affairs,2/00 to 6/00
Constitutional development,,Council Meeting,60818,"Dr Hon LEONG Che-hung moved a motion on the ""Development of the Hong Kong Special Administrative Region's Political System"" for debate in the Council.  The motion was carried. [<a href=""http://www.legco.gov.hk/yr99-00/english/counmtg/hansard/000614fe.pdf"" target=""_blank"">Hansard</a> ""page 165""]",Constitutional Affairs,14.6.00
Constitutional development,,Constitutional Affairs Panel,60819,"The Panel discussed the recommendations of the ""Report on the development of the political development of the Hong Kong Special Administrative Region"" with the Administration and academics. [<a href=""http://www.legco.gov.hk/yr00-01/english/panels/ca/papers/b1763e05.pdf"" target=""_blank"">Paper</a>] [<a href=""http://www.legco.gov.hk/yr00-01/english/panels/ca/papers/b1767e01.pdf"" target=""_blank"">Background brief prepared by the Secretariat</a>]",Constitutional Affairs,12.6.01
Constitutional development,,Council Question,60820,"Hon Martin LEE raised a question on ""Improvement on method of forming the Legislative Council"".  [<a href=""http://www.legco.gov.hk/yr00-01/english/counmtg/hansard/010613fe.pdf"" target=""_blank"">Hansard</a> ""page 30""]",Constitutional Affairs,13.6.01
Constitutional development,,Constitutional Affairs Panel,60821,The Panel received views on the development of HKSAR's political system from academics and representatives from non-government organizations.,Constitutional Affairs,9.7.01
Constitutional development,,Council Motion,60822,"Hon Emily LAU moved a motion on ""The Second Chief Executive Election"". The motion was negatived. [<a href=""http://www.legco.gov.hk/yr01-02/english/counmtg/hansard/cm0314ti-translate-e.pdf"" target=""_blank"">Hansard</a> ""page 5""]",Constitutional Affairs,14.3.02
Constitutional development,,Council Question,60823,"Hon Emily LAU raised a question on ""Arrangements for the Legislative Council Functional Constituencies Elections"". [<a href=""http://www.legco.gov.hk/yr02-03/english/counmtg/hansard/cm1113ti-translate-e.pdf"" target=""_blank"">Hansard</a> ""page 51""]",Constitutional Affairs,13.11.02
Constitutional development,,Constitutional Affairs Panel,60824,"The Panel received views on the review of the method for selecting CE under the Basic Law from deputations. [<a href=""http://www.legco.gov.hk/yr03-04/english/panels/ca/papers/ca0115cb2-988-1e.pdf"" target=""_blank"">Summary of deputations' views</a>]",Constitutional Affairs,16.6.03
Constitutional development,,Council Question,60825,"Dr Hon YEUNG Sum raised a question on ""Timetable for review on political system"". [<a href=""http://www.legco.gov.hk/yr03-04/english/counmtg/hansard/cm1008ti-translate-e.pdf"" target=""_blank"">Hansard</a> ""page 16""]",Constitutional Affairs,8.10.03
Constitutional development,,Council Motion,60826,"Hon Emily LAU moved a motion ""Calling on the Chief Executive Mr TUNG Chee-hwa to step down"" for debate in the Council.  The motion was negatived. [<a href=""http://www.legco.gov.hk/yr03-04/english/counmtg/hansard/cm1008ti-translate-e.pdf"" target=""_blank"">Hansard</a> ""page 105""]",Constitutional Affairs,8.10.03
Constitutional development,,Constitutional Affairs Panel,60827,"The Panel discussed the way forward for review on constitutional development after 2007. [<a href=""http://www.legco.gov.hk/yr03-04/english/panels/ca/papers/ca1020cb2-119e02.pdf"" target=""_blank"">Paper</a>]",Constitutional Affairs,20.10.03
Constitutional development,,Council Motion,60828,"Hon James TO moved a motion on ""Election of the Chief Executive and all Members of the Legislative Council by universal suffrage"" for debate in the Council. The motion was negatived. [<a href=""http://www.legco.gov.hk/yr03-04/english/counmtg/hansard/cm1112ti-translate-e.pdf"" target=""_blank"">Hansard</a> ""page 132""]",Constitutional Affairs,12.11.03
Constitutional development,,Policy Address,60829,"CE announced in his Policy Address 2004 the setting up of the Task Force on Constitutional Development (the Task Force) headed by the Chief Secretary for Administration (CS), with the Secretary for Justice (SJ) and SCA as members.  Its tasks were to examine in-depth the relevant principles and legislative process in the Basic Law relating to constitutional development, to consult the relevant departments of the Central Authorities, and to listen to the views of the public on the relevant issues. [<a href=""http://www.policyaddress.gov.hk/pa04/eng/p75.htm"" target=""_blank"">Policy Address</a> ""paragraphs 75 to 78""] [<a href=""http://www.info.gov.hk/gia/general/200401/07/0107255.htm"" target=""_blank"">Transcripts of CE's press conference</a>]",Constitutional Affairs,7.1.04
Constitutional development,,Constitutional Affairs Panel,60830,"The Task Force briefed the Panel on, inter alia, issues of principle and legislative process relating to constitutional development at the two meetings of the Panel.  
[<a href=""http://www.legco.gov.hk/yr03-04/english/panels/ca/papers/ca0115cb2-981-7e.pdf"" target=""_blank"">Policy Agenda</a>] 
[<a href=""http://www.legco.gov.hk/yr03-04/english/panels/ca/papers/ca0115cb2-1003-1e.pdf"" target=""_blank"">Paper on ""Task Force on Constitutional Development""</a>] 
[<a href=""http://www.legco.gov.hk/yr03-04/english/panels/ca/papers/ca0128cb2-1093-1e.pdf"" target=""_blank"">Administration's response to Hon Emily LAU's request for clarification of the origin of the viewpoint that Article 159 of the Basic Law should apply to any amendments to the methods prescribed in Annexes I and II of the Basic Law</a>] 
[<a href=""http://www.legco.gov.hk/yr03-04/english/panels/ca/papers/ca0128cb2-1107-1e.pdf"" target=""_blank"">Paper on the progress made in meeting the public by the Task Force</a>]",Constitutional Affairs,15.1.04
Constitutional development,,Not Applicable,60831,The Task Force started its first meeting with different organizations and individuals in the community to discuss the relevant issues.,Constitutional Affairs,16.1.04
Constitutional development,,Press Release,60832,The Task Force visited Beijing and met with the Hong Kong and Macao Affairs Office and the Legislative Affairs Commission of the Standing Committee of the National People's Congress (NPCSC) to exchange views on the issues of principle and legislative process relating to constitutional development in the Basic Law.,Constitutional Affairs,8.2.04 to 10.2.04
Constitutional development,,Council Meeting,60833,"CS made a statement in the Council to inform Members of the first visit of the Task Force to Beijing. [<a href=""http://www.legco.gov.hk/yr03-04/english/counmtg/hansard/cm0211ti-translate-e.pdf"" target=""_blank"">Hansard</a> ""page 80""]",Constitutional Affairs,11.2.04
Constitutional development,,Constitutional Affairs Panel,60834,"The Panel was briefed on the work progress of the Task Force since 28.1.04. [<a href=""http://www.legco.gov.hk/yr03-04/english/panels/ca/papers/ca0216cb2-1299-1_7e-scan.pdf"" target=""_blank"">Six sets of transcript of the media session by CS during the visit of the Task Force to Beijing from 8.2.04 to 10.2.04 and press release issued by Xinhua News Agency on 10.2.04</a>] [<a href=""http://www.legco.gov.hk/yr03-04/english/panels/ca/papers/ca0216cb2-1347-1e.pdf"" target=""_blank"">Paper</a>]",Constitutional Affairs,16.2.04
Constitutional development,,Council Motion,60835,"Hon Andrew CHENG moved a motion on ""Immediately consulting the public on election by universal suffrage"" for debate in Council.  The motion was negatived. [<a href=""http://www.legco.gov.hk/yr03-04/english/counmtg/hansard/cm0225ti-translate-e.pdf"" target=""_blank"">Hansard</a> ""page 142""]",Constitutional Affairs,25.2.04
Constitutional development,,House Committee,60836,"CS briefed HC on the work progress of the Task Force. [<a href=""http://www.legco.gov.hk/yr03-04/english/hc/papers/shc0227cb2-1459-3e.pdf"" target=""_blank"">Paper</a>] [<a href=""http://www.legco.gov.hk/yr03-04/english/hc/papers/shc0227cb2-1445e.pdf"" target=""_blank"">Background brief prepared by the Secretariat</a>]",Constitutional Affairs,27.2.04
Constitutional development,,Constitutional Affairs Panel,60837,"The Panel was briefed on the progress of work of the Task Force since 16.2.04. [<a href=""http://www.legco.gov.hk/yr03-04/english/panels/ca/papers/ca0315cb2-1686-3e.pdf"" target=""_blank"">Paper</a>]",Constitutional Affairs,15.3.04
Constitutional development,,Council Motion,60838,"Hon James To moved a motion on ""Respecting and complying with the principles prescribed in the Basic Law"" for debate in the Council.  The motion was negatived. [<a href=""http://www.legco.gov.hk/yr03-04/english/counmtg/hansard/cm0317ti-translate-e.pdf"" target=""_blank"">Hansard</a> ""page 138""]",Constitutional Affairs,17.3.04
Constitutional development,,Press Release,60839,"CE announced at a press conference that -
<table>
<tr><td valign=""top"">&bull;&nbsp;</td><td valign=""top"">NPCSC would give an interpretation of Article 7 of Annex I and Article III of Annex II to the Basic Law at its meeting on 2.4.04 to 6.4.04; and
</td></tr><tr><td valign=""top"">&bull;&nbsp;</td><td valign=""top"">the Task Force would meet with representatives of NPCSC on 30.3.04</td></tr></table>
[<a href=""http://www.info.gov.hk/gia/general/200403/26/0326311.htm"" target=""_blank"">CE's transcripts on constitutional development</a>] 
[<a href=""http://www.info.gov.hk/gia/general/200403/26/0326318.htm"" target=""_blank"">CS's statement</a>] 
[<a href=""http://www.info.gov.hk/gia/general/200403/26/0326310.htm"" target=""_blank"">Transcript of question and answer session</a>]",Constitutional Affairs,26.3.04
